,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,geo_id,2017_2012_median_income,2017_2012_owner_occupied_housing_units_median_value,2017_2012_median_rent,2017_2012_income_dist,2017_2012_edu_dist,2017_2012_white_pop,2017_2012_other_races,2017_2012_commuters_by_public_transportation,2017_2012_income_per_capita,2017_2012_housing_units,2017_2012_vacant_housing_units,2017_2012_bachelors_degree,2012_2011_median_income,2012_2011_owner_occupied_housing_units_median_value,2012_2011_median_rent,2012_2011_income_dist,2012_2011_white_pop,2012_2011_other_races,2012_2011_commuters_by_public_transportation,2012_2011_income_per_capita,2012_2011_housing_units,2012_2011_vacant_housing_units,2018_2014_EP_POV,2018_2014_EP_UNEMP,2018_2014_EP_SNGPNT,2018_2014_EP_MINRTY,2018_2014_EP_MUNIT,2018_2014_EP_MOBILE,2018_2014_EP_CROWD,gentrified,gentrification_label,lagged_spatial_income,lagged_home_value,lagged_spatial_rent,lagged_income_dist,lagged_white_pop,lagged_other_races,lagged_public_commute,lagged_income_per_capita,lagged_housing_units,lagged_vacant_housing_units,prediction
963,36,081,097203,36081097203,972.03,Census Tract 972.03,G5020,S,1314888,1020625,+40.6036722,-073.7803703,"POLYGON ((-73.791079 40.596828, -73.791067 40.596874, -73.791095 40.596924, -73.791096 40.596945, -73.791077 40.596998, -73.791068 40.597044, -73.79107999999999 40.597149, -73.791071 40.597198, -73.791032 40.597296, -73.790994 40.597381, -73.790937 40.597397, -73.79091699999999 40.59746, -73.79090000000001 40.597496, -73.79086699999999 40.597561, -73.790835 40.597648, -73.790813 40.597714, -73.79075899999999 40.59785, -73.790716 40.59796, -73.79066399999999 40.598094, -73.79041599999999 40.598697, -73.79038799999999 40.598798, -73.790302 40.598929, -73.790339 40.599145, -73.790262 40.59926, -73.79013499999999 40.599346, -73.790052 40.599374, -73.78994899999999 40.599494, -73.789835 40.599657, -73.789676 40.599818, -73.789541 40.599944, -73.789445 40.59999699999999, -73.78928399999999 40.60002, -73.789249 40.600083, -73.78908899999999 40.600186, -73.789051 40.600205, -73.78886799999999 40.600323, -73.788625 40.60048, -73.788355 40.600643, -73.788072 40.600854, -73.78800199999999 40.60093699999999, -73.78793 40.600995, -73.78788999999999 40.601041, -73.787689 40.60133099999999, -73.78754599999999 40.60161799999999, -73.787443 40.601813, -73.787319 40.60204, -73.78725 40.60217799999999, -73.787162 40.602326, -73.78701599999999 40.602433, -73.786903 40.60251, -73.786773 40.602591, -73.786626 40.602677, -73.78658999999999 40.602646, -73.786467 40.602723, -73.786507 40.602763, -73.786433 40.60284, -73.78634 40.602904, -73.786244 40.602976, -73.786169 40.603075, -73.786222 40.603105, -73.786298 40.60314, -73.78635299999999 40.603195, -73.78663899999999 40.60325599999999, -73.789058 40.605621, -73.780354 40.611308, -73.777321 40.613078, -73.772374 40.608452, -73.772374 40.607295, -73.772374 40.607088, -73.77260699999999 40.60296, -73.77115599999999 40.598298, -73.77109299999999 40.598013, -73.770662 40.596002, -73.771495 40.595911, -73.77232699999999 40.595823, -73.77282699999999 40.595801, -73.77354799999999 40.595781, -73.77377299999999 40.595775, -73.77387 40.595772, -73.774771 40.595735, -73.775724 40.595669, -73.776552 40.595611, -73.777393 40.595554, -73.77821899999999 40.595498, -73.77903599999999 40.595444, -73.779939 40.595382, -73.78091599999999 40.595325, -73.781836 40.595267, -73.78361199999999 40.595145, -73.78454499999999 40.595076, -73.785872 40.594982, -73.786265 40.594955, -73.78704399999999 40.594911, -73.787243 40.594824, -73.78805199999999 40.594502, -73.78913299999999 40.594044, -73.78918999999999 40.594706, -73.78933099999999 40.595199, -73.78937599999999 40.595177, -73.789394 40.595132, -73.78942499999999 40.595045, -73.78940299999999 40.59502, -73.789401 40.594978, -73.789402 40.59495, -73.78942499999999 40.594956, -73.78945999999999 40.594997, -73.78967399999999 40.59486, -73.789841 40.596207, -73.789698 40.596218, -73.789699 40.596228, -73.78999899999999 40.59620899999999, -73.789997 40.596197, -73.789874 40.596204, -73.78971299999999 40.594843, -73.789683 40.594809, -73.789739 40.594744, -73.789846 40.59472, -73.78988199999999 40.594824, -73.79011299999999 40.594773, -73.79028199999999 40.596051, -73.790176 40.59606, -73.790178 40.59607099999999, -73.790425 40.596054, -73.790424 40.596042, -73.79031599999999 40.596048, -73.790155 40.594776, -73.79021299999999 40.594759, -73.79036599999999 40.594752, -73.790425 40.594989, -73.790539 40.594981, -73.79068199999999 40.596089, -73.790593 40.596097, -73.790594 40.596108, -73.790806 40.596093, -73.79080399999999 40.596081, -73.79071399999999 40.596086, -73.79057 40.594952, -73.790457 40.59496, -73.79042 40.594753, -73.79047899999999 40.594752, -73.79056799999999 40.594763, -73.790651 40.594783, -73.790684 40.594857, -73.79075399999999 40.594911, -73.79081499999999 40.594959, -73.790863 40.595013, -73.790903 40.595094, -73.790937 40.59519, -73.790958 40.595278, -73.79098999999999 40.595372, -73.790999 40.59540000000001, -73.79101799999999 40.595448, -73.79103599999999 40.595522, -73.791034 40.59555, -73.791022 40.595617, -73.79101299999999 40.595698, -73.790971 40.595761, -73.79095099999999 40.595811, -73.79093399999999 40.595881, -73.790931 40.595961, -73.790941 40.596072, -73.79096299999999 40.596174, -73.790987 40.596302, -73.790993 40.596393, -73.79100799999999 40.596438, -73.791054 40.596525, -73.791078 40.596633, -73.79107399999999 40.596691, -73.791071 40.596736, -73.791101 40.596806, -73.791079 40.596828))",36081097203,-171381.37,-435358.0000000001,-323.65000000000003,-0.5698484993558555,-0.13060102540389354,-3600,6713,1150,-78929.0,1226,194,-473.0,137660.45,671806.0000000001,26.970000000000027,0.7299193038315922,-1728,-76,29,61452.0,-1140,-98,-1.5,-1.9,-3.5999999999999996,2.0999999999999943,-5.199999999999989,-0.8,-12.100000000000001,False,0,-24087.36,-89691.59999999999,-190.98599999999996,-0.04322125870857245,630.6000000000001,-606.4,-247.20000000000002,-7149.0,749.8000000000001,470.6000000000001,0.8763347404147568
964,36,061,021303,36061021303,213.03,Census Tract 213.03,G5020,S,153292,0,+40.8145587,-073.9531391,"POLYGON ((-73.955457 40.814488, -73.955001 40.815112, -73.95454699999999 40.815737, -73.954089 40.816361, -73.95356199999999 40.817083, -73.95318999999999 40.817595, -73.952721 40.818236, -73.9522 40.81895, -73.95088 40.818395, -73.951768 40.81791, -73.95227299999999 40.817221, -73.95276299999999 40.816543, -73.952868 40.815846, -73.952974 40.81507, -73.95085999999999 40.814187, -73.95132199999999 40.813567, -73.95177 40.81294, -73.95092699999999 40.812575, -73.95150599999999 40.812008, -73.952101 40.811442, -73.95354399999999 40.812051, -73.954081 40.81228, -73.955203 40.813554, -73.95570699999999 40.814144, -73.955457 40.814488))",36061021303,10593.849999999999,332523.0,612.13,-0.08446814500244074,-0.13588940514175263,-332,1285,2525,9565.0,469,53,913.0,-21660.089999999997,7327.0,-17.889999999999986,0.14411124715521467,-103,-1005,-63,-1811.0,80,26,2.4,-3.0999999999999996,2.9,-6.400000000000002,0.8,0.0,-0.19999999999999996,True,1,17395.416250000006,-22104.124999999985,-111.80749999999995,0.11247326131234432,528.125,257.25,-66.875,8441.375,472.125,178.5,0.8243505939046787
965,36,061,023100,36061023100,231,Census Tract 231,G5020,S,182674,0,+40.8258302,-073.9440935,"POLYGON ((-73.94711699999999 40.825904, -73.94666099999999 40.826529, -73.946203 40.827154, -73.945747 40.827777, -73.94529199999999 40.828401, -73.94389799999999 40.827815, -73.942781 40.827345, -73.942453 40.827207, -73.941536 40.826821, -73.941102 40.826711, -73.940595 40.826414, -73.94104899999999 40.825793, -73.941503 40.825171, -73.94195599999999 40.824555, -73.94243 40.823909, -73.94292399999999 40.82326, -73.943842 40.823648, -73.944756 40.824032, -73.94622199999999 40.824652, -73.947604 40.825233, -73.94711699999999 40.825904))",36061023100,3617.0699999999997,392709.0,751.53,-0.12816598791591102,-0.07099944675512114,-2147,5796,3222,11677.0,1470,101,670.0,-20492.589999999997,-51124.999999999985,-498.01,0.03616313515027528,2438,-1104,-43,-1278.0,1002,251,1.5,-1.1000000000000005,2.3000000000000003,-12.4,2.3,0.0,-1.4,False,0,21468.167142857146,97538.28571428574,139.5471428571429,0.1600922836651446,-1411.5714285714282,-300.8571428571428,-165.57142857142856,8134.0,-344.8571428571429,237.71428571428567,0.6414483815757869
966,36,061,023802,36061023802,238.02,Census Tract 238.02,G5020,S,243418,313651,+40.7686335,-073.9404954,"POLYGON ((-73.949972 40.763646, -73.949337 40.764337, -73.949102 40.76438, -73.94772999999999 40.766084, -73.945398 40.768647, -73.945213 40.768927, -73.945138 40.769107, -73.94507 40.769272, -73.94484 40.769597, -73.94465799999999 40.769846, -73.94214599999999 40.772037, -73.941417 40.772313, -73.940725 40.772461, -73.94028999999999 40.772929, -73.940243 40.772943, -73.94019 40.772955, -73.940145 40.772951, -73.940043 40.772953, -73.937466 40.772504, -73.934956 40.77173, -73.935323 40.770485, -73.936404 40.769475, -73.938204 40.768728, -73.939836 40.767988, -73.94035099999999 40.767653, -73.94046299999999 40.76753, -73.941312 40.766918, -73.941585 40.766616, -73.94350299999999 40.764499, -73.944715 40.762879, -73.94662599999999 40.763865, -73.946704 40.763905, -73.94698099999999 40.764039, -73.947019 40.764057, -73.947132 40.764112, -73.94718 40.764136, -73.94723499999999 40.764128, -73.947288 40.764114, -73.94733699999999 40.764094, -73.94738199999999 40.76406799999999, -73.947486 40.764116, -73.947643 40.764192, -73.947706 40.76412, -73.94775799999999 40.764065, -73.948054 40.763715, -73.948447 40.763475, -73.94913699999999 40.764039, -73.949831 40.763586, -73.949972 40.763646))",36061023802,57811.03,999.0,1844.2400000000002,0.385080099668753,0.055434603271613495,-5746,-714,528,-105.0,-4988,-1915,-1089.0,8358.970000000001,-131231.99999999997,-182.03999999999996,0.04501027331445409,5568,-3702,-1186,9454.0,3379,1907,4.300000000000001,-2.6999999999999997,5.300000000000001,8.300000000000004,2.1999999999999993,0.5,1.7999999999999998,False,0,-4668.029999999994,-10220.833333333308,-359.7449999999999,0.018712964484029232,-775.8333333333335,564.9999999999999,25.333333333333332,-2001.833333333333,-45.16666666666663,68.16666666666667,0.00802638665934719
967,36,061,031704,36061031704,317.04,Census Tract 317.04,G5020,S,225043,472773,+40.7084035,-074.0218869,"POLYGON ((-74.024945 40.707233, -74.02454299999999 40.709436, -74.02388599999999 40.713032, -74.01858899999999 40.712201, -74.017894 40.712356, -74.017338 40.71225099999999, -74.01662999999999 40.712117, -74.01578599999999 40.711569, -74.014608 40.711108, -74.014358 40.711006, -74.014535 40.710375, -74.014697 40.709779, -74.01485599999999 40.709394, -74.015202 40.708456, -74.015513 40.707707, -74.015528 40.707672, -74.015591 40.707531, -74.01561099999999 40.707486, -74.015693 40.707304, -74.015749 40.707186, -74.015765 40.707148, -74.015834 40.706984, -74.015956 40.70668, -74.016131 40.706244, -74.01642099999999 40.705483, -74.01657899999999 40.705089, -74.016606 40.704963, -74.016628 40.704799, -74.016637 40.704633, -74.016767 40.704583, -74.017549 40.70428099999999, -74.018642 40.70415, -74.01951 40.703854, -74.019677 40.704148, -74.019761 40.704157, -74.0254 40.704739, -74.024945 40.707233))",36061031704,133098.16,812045.0,2590.8599999999997,0.6106716575765948,0.4396414265976932,5359,-323,2948,88933.0,3433,361,2973.0,-99475.56,-456135.0,-817.8,-0.44036319565313287,-3861,2428,182,-41657.0,-261,233,11.8,-4.4,2.0,10.600000000000001,-2.1999999999999886,0.0,-4.300000000000001,False,0,28561.66625000001,120726.01125000004,144.48125000000005,0.08751100129542243,318.25,-409.5,-216.0,12389.875,171.875,161.5,0.019345792929302847
968,36,005,040502,36005040502,405.02,Census Tract 405.02,G5020,S,141217,0,+40.8658780,-073.8889613,"POLYGON ((-73.892132 40.864633, -73.89036 40.866613, -73.88974 40.867235, -73.88906 40.867929, -73.88831399999999 40.868547, -73.88768999999999 40.867957, -73.88690699999999 40.867228, -73.886461 40.866634, -73.885937 40.865924, -73.886833 40.86539, -73.888122 40.864255, -73.888896 40.864754, -73.89016099999999 40.863477, -73.891312 40.864132, -73.892132 40.864633))",36005040502,-7885.4200000000055,443141.0,573.03,0.053453229067237984,-0.057056509581317555,-2064,6501,1959,-727.0,1235,19,479.0,1199.4200000000055,18407.0,-20.00999999999999,0.03956271710641829,-284,226,-38,405.0,-195,-35,39.9,4.4,16.099999999999998,92.9,86.2,-26.400000000000002,21.700000000000003,False,0,4155.214285714286,-64050.701428571425,82.78,0.04417513654210468,-209.85714285714283,408.4285714285714,36.857142857142854,-973.9999999999995,-199.85714285714286,-202.57142857142853,0.8388668560832729
969,36,005,018102,36005018102,181.02,Census Tract 181.02,G5020,S,96381,0,+40.8322650,-073.9181384,"POLYGON ((-73.920461 40.830915, -73.919856 40.831949, -73.91902899999999 40.83309, -73.91838899999999 40.833809, -73.917776 40.834438, -73.917706 40.83451, -73.917565 40.834458, -73.916662 40.834127, -73.915857 40.833839, -73.916752 40.832322, -73.917446 40.83113, -73.91811 40.830005, -73.918944 40.830335, -73.919467 40.830538, -73.919567 40.830576, -73.92031999999999 40.830861, -73.920461 40.830915))",36005018102,-23948.160000000003,166209.99999999997,415.42999999999995,-0.003346257990166135,-0.0031230405457297605,-3615,3188,1659,-7839.0,-392,-68,52.0,5784.020000000004,36544.00000000003,130.1500000000001,0.11219486477493297,113,2600,-10,-11275.0,137,-39,2.6000000000000014,7.3,23.8,66.1,71.8,0.0,11.299999999999999,False,0,5013.98142857143,-90043.71428571428,46.43714285714291,-0.06684051963672974,1020.8571428571427,304.28571428571433,68.28571428571426,-3766.0000000000005,140.71428571428572,-223.42857142857144,0.9349590143824352
970,36,005,020502,36005020502,205.02,Census Tract 205.02,G5020,S,101460,0,+40.8513770,-073.9194800,"POLYGON ((-73.92213699999999 40.850453, -73.920813 40.85202, -73.91986 40.853052, -73.919595 40.853339, -73.919079 40.853071, -73.918615 40.852844, -73.918167 40.85298299999999, -73.917923 40.85276, -73.91757799999999 40.852277, -73.917406 40.852146, -73.917198 40.85205, -73.916831 40.851976, -73.91644699999999 40.851905, -73.917275 40.851314, -73.918948 40.850182, -73.919094 40.849999, -73.919371 40.849621, -73.92031899999999 40.849804, -73.921339 40.849922, -73.921627 40.850077, -73.92213699999999 40.850453))",36005020502,-9071.860000000002,373312.0,308.0,0.1092894036380559,-0.09613164396389337,-1508,573,256,2919.0,-740,-502,31.0,-40770.72,-804762.0,-424.36,0.09785641899481307,429,1431,136,-38217.0,-384,-976,14.899999999999999,3.5,15.8,95.10000000000001,93.0,-6.1,5.699999999999999,False,0,32873.22142857143,23419.87000000001,219.01857142857145,0.1274529662754543,821.4285714285713,-366.28571428571433,37.42857142857143,6998.0,-300.2857142857143,-122.71428571428571,0.5189094828175881
971,36,005,022101,36005022101,221.01,Census Tract 221.01,G5020,S,68119,0,+40.8382778,-073.9181232,"POLYGON ((-73.920125 40.837588, -73.919696 40.837872, -73.91938399999999 40.838077, -73.919309 40.838126, -73.919017 40.838381, -73.91859199999999 40.838982, -73.918137 40.839607, -73.917683 40.840225, -73.916783 40.839881, -73.91593999999999 40.839552, -73.91642899999999 40.83894799999999, -73.916917 40.838336, -73.917383 40.837745, -73.91784799999999 40.837156, -73.918412 40.83644, -73.91947999999999 40.836796, -73.920479 40.83714, -73.920125 40.837588))",36005022101,-140219.49,999.0,-574.32,-0.38096268471131445,-0.12530560029680224,-2158,2988,952,-74658.0,-34,-32,-661.0,127552.13,522601.0900000001,311.22,0.5467177942597238,648,-1172,30,61760.0,-458,-108,26.5,3.8000000000000007,19.4,93.9,86.0,-12.8,26.0,False,0,-23176.059999999998,-315743.1666666666,-32.313333333333276,-0.06752142659050359,-925.8333333333334,231.0,-23.666666666666657,-17109.166666666664,-431.83333333333326,-143.83333333333331,0.9892647307251478
972,36,005,024501,36005024501,245.01,Census Tract 245.01,G5020,S,113064,0,+40.8528793,-073.9154618,"POLYGON ((-73.918167 40.85298299999999, -73.916935 40.854609, -73.916539 40.854715, -73.91619 40.854582, -73.91556799999999 40.854244, -73.91542099999999 40.854175, -73.91504999999999 40.854029, -73.914675 40.853943, -73.913848 40.853811, -73.912273 40.853759, -73.912488 40.853387, -73.912797 40.85304199999999, -73.913231 40.852584, -73.91377799999999 40.852132, -73.914337 40.851657, -73.914873 40.851047, -73.915452 40.850494, -73.915639 40.850646, -73.91581099999999 40.850824, -73.915936 40.85105, -73.915975 40.851325, -73.915989 40.851538, -73.91602499999999 40.851657, -73.91611399999999 40.851793, -73.916269 40.851865, -73.91644699999999 40.851905, -73.916831 40.851976, -73.917198 40.85205, -73.917406 40.852146, -73.91757799999999 40.852277, -73.917923 40.85276, -73.918167 40.85298299999999))",36005024501,-55062.17,162457.0,190.90999999999997,0.24796736613225714,0.023129891833711363,-2358,4644,1259,-24892.0,-12,-62,-788.0,-40782.03,-287419.0,-314.27,-0.5906005028461907,-2002,-66,-436,-22878.0,-413,85,-13.5,-0.7999999999999989,-1.9000000000000004,26.400000000000006,19.7,0.0,3.8999999999999995,False,0,14870.942500000005,58985.02250000002,-87.21249999999995,0.02042934759423587,-340.0,-241.75,56.25,8362.5,-178.75,21.75,0.06258086576043341
973,36,005,027401,36005027401,274.01,Census Tract 274.01,G5020,S,701116,0,+40.8404445,-073.8226303,"POLYGON ((-73.826241 40.842994, -73.825807 40.84288, -73.82558 40.842815, -73.82518 40.8427, -73.825138 40.843343, -73.825079 40.844304, -73.825085 40.844698, -73.824957 40.846105, -73.824437 40.846378, -73.82396 40.846641, -73.82301199999999 40.847161, -73.82203799999999 40.84769, -73.82110299999999 40.848199, -73.82048399999999 40.848501, -73.82014099999999 40.84802, -73.82023199999999 40.846218, -73.820365 40.844134, -73.820419 40.843328, -73.82046099999999 40.842549, -73.82024899999999 40.841582, -73.82006799999999 40.840875, -73.819799 40.83994, -73.819565 40.839158, -73.819513 40.839005, -73.819233 40.838024, -73.81920599999999 40.837924, -73.81918 40.837804, -73.81913299999999 40.837669, -73.81905999999999 40.837523, -73.81897099999999 40.837391, -73.818884 40.837288, -73.81877299999999 40.837178, -73.818731 40.837096, -73.818507 40.836657, -73.818046 40.835543, -73.8189 40.83534299999999, -73.81977499999999 40.835133, -73.820627 40.834922, -73.82150899999999 40.834734, -73.822232 40.834556, -73.82247699999999 40.834495, -73.822636 40.834508, -73.82307999999999 40.83444799999999, -73.823335 40.834415, -73.82381599999999 40.83433, -73.82467 40.83388, -73.825188 40.834588, -73.826013 40.834021, -73.82606899999999 40.834114, -73.82615899999999 40.83426499999999, -73.82621999999999 40.834355, -73.82591499999999 40.834628, -73.825609 40.83501, -73.825495 40.835218, -73.82539 40.835519, -73.825408 40.835888, -73.825548 40.836274, -73.825688 40.836572, -73.82584 40.837059, -73.82585999999999 40.837565, -73.825884 40.838152, -73.825908 40.838745, -73.82596199999999 40.839977, -73.82608399999999 40.841372, -73.826241 40.842994))",36005027401,23421.339999999997,375277.0,793.3499999999999,0.22044303136778298,-0.01996298402613876,-2170,894,793,10479.0,-670,29,-276.0,-7711.3399999999965,-60061.0,-225.82999999999993,-0.2545948099219296,2000,361,-1,-9669.0,945,-26,-7.199999999999999,-2.5,-1.9,23.7,94.6,-23.3,-2.0999999999999996,False,0,-18156.14,-137182.0,-309.948,-0.16318146645453369,211.00000000000006,-900.6000000000003,-302.40000000000003,-4901.599999999999,470.0,460.20000000000005,0.1417421044293281
974,36,005,029302,36005029302,293.02,Census Tract 293.02,G5020,S,425237,0,+40.8792795,-073.9158619,"POLYGON ((-73.921449 40.878251, -73.92134899999999 40.878322, -73.92094999999999 40.878585, -73.920402 40.879032, -73.920098 40.879218, -73.919365 40.879663, -73.91872499999999 40.880123, -73.91833099999999 40.880485, -73.91922099999999 40.880768, -73.91899099999999 40.880771, -73.91863099999999 40.88069, -73.918446 40.880635, -73.918346 40.880671, -73.91825299999999 40.880728, -73.918038 40.8809, -73.917801 40.881123, -73.917371 40.881494, -73.916168 40.882585, -73.915576 40.883606, -73.915466 40.883816, -73.91530399999999 40.884124, -73.91515799999999 40.884364, -73.91489199999999 40.884625, -73.914782 40.884605, -73.914648 40.884564, -73.91452699999999 40.88453, -73.91486499999999 40.884166, -73.91508999999999 40.883759, -73.915166 40.883473, -73.91429099999999 40.883194, -73.91310199999999 40.882811, -73.913758 40.881556, -73.91275399999999 40.881129, -73.912018 40.880824, -73.91172499999999 40.880739, -73.912228 40.879984, -73.912454 40.87962, -73.912556 40.879242, -73.911987 40.879675, -73.911637 40.87997, -73.9113 40.880224, -73.910916 40.880423, -73.91053699999999 40.880569, -73.910476 40.880327, -73.910449 40.880238, -73.91036299999999 40.880126, -73.91030499999999 40.880052, -73.909678 40.879515, -73.91010299999999 40.8792, -73.91031 40.879047, -73.911405 40.879278, -73.912205 40.878178, -73.91490499999999 40.87657799999999, -73.915125 40.875845, -73.91516799999999 40.875695, -73.9152 40.875581, -73.917309 40.876037, -73.918932 40.876388, -73.919122 40.876429, -73.919808 40.876577, -73.92162999999999 40.878321, -73.921449 40.878251))",36005029302,64979.28,114432.99999999999,1443.06,0.377493800563117,-0.0062636404081521935,1948,-1318,1260,43171.0,644,-134,991.0,-11421.36,-133519.0,-270.4799999999999,0.10212709157327798,1684,-598,-906,-16509.0,-152,12,-46.0,-5.699999999999999,-13.1,-7.200000000000003,42.1,0.0,1.1,False,0,13995.65333333334,45568.49999999999,168.62666666666672,0.058035819893773266,1097.0,-1469.1666666666665,25.833333333333332,8774.333333333332,146.66666666666669,46.83333333333333,0.0399366961187623
975,36,005,038301,36005038301,383.01,Census Tract 383.01,G5020,S,94777,0,+40.8572074,-073.8985210,"POLYGON ((-73.900779 40.856047, -73.89994899999999 40.85742, -73.899204 40.858675, -73.898832 40.859305, -73.89868 40.859255, -73.898223 40.859105, -73.897358 40.858763, -73.89636299999999 40.858376, -73.896997 40.85711999999999, -73.897307 40.85651, -73.897364 40.856419, -73.897516 40.856183, -73.898078 40.855288, -73.89816499999999 40.855146, -73.898776 40.855364, -73.899672 40.855669, -73.900617 40.855992, -73.900779 40.856047))",36005038301,-8645.89,999.0,335.7400000000001,0.09877958066878928,0.08971414074975745,-3018,4464,1369,-11476.0,-721,-418,-205.0,890.0699999999997,76525.0,306.12,0.03428555281733045,559,120,-2,10294.0,959,206,31.000000000000004,7.8999999999999995,7.5,90.4,85.5,-18.2,9.6,False,0,13131.786666666674,-88612.66666666667,150.32666666666674,0.1167208943365687,846.1666666666665,-1009.1666666666665,-128.5,-91.83333333333331,-323.0,-28.666666666666668,0.6812930506932671
976,36,005,040501,36005040501,405.01,Census Tract 405.01,G5020,S,82860,0,+40.8671293,-073.8909324,"POLYGON ((-73.892815 40.866235, -73.89249599999999 40.866692, -73.891814 40.867424, -73.891278 40.868016, -73.890546 40.868806, -73.889892 40.869522, -73.889128 40.869063, -73.88831399999999 40.868547, -73.88906 40.867929, -73.88974 40.867235, -73.89036 40.866613, -73.892132 40.864633, -73.89276 40.865021, -73.893299 40.865294, -73.892815 40.866235))",36005040501,-91804.71,44719.99999999994,999.0,-0.5981718123459577,0.1023230588235038,-2830,3998,1247,-30024.0,404,101,-473.0,1653.9900000000052,-594085.0,999.0,0.2584584011627885,310,-49,0,-23324.0,-397,-158,-0.39999999999999947,3.9000000000000004,2.3000000000000007,88.0,0.40000000000000036,-4.1,0.6000000000000001,True,1,27360.138000000006,9510.018,111.77400000000003,0.17496983967939742,81.19999999999999,-670.8000000000002,39.0,10975.999999999998,-481.00000000000006,-175.8,0.6408993856375185
977,36,005,032600,36005032600,326,Census Tract 326,G5020,S,331185,0,+40.8621878,-073.8554777,"POLYGON ((-73.859613 40.865512, -73.858673 40.865495, -73.857733 40.865478, -73.856793 40.86546, -73.85578099999999 40.86544, -73.85476799999999 40.865424, -73.85382799999999 40.865405, -73.852891 40.865388, -73.85296099999999 40.862948, -73.852417 40.862931, -73.85203199999999 40.862919, -73.853568 40.861088, -73.85302999999999 40.861073, -73.853072 40.85977099999999, -73.853109 40.85841, -73.854055 40.858324, -73.855907 40.858168, -73.85598899999999 40.858163, -73.85616499999999 40.858151, -73.85663799999999 40.85811899999999, -73.857353 40.85971199999999, -73.857462 40.860427, -73.85756599999999 40.861164, -73.85771 40.862278, -73.857804 40.863037, -73.85806099999999 40.863042, -73.858712 40.864252, -73.859613 40.865512))",36005032600,3443.2899999999936,333653.0,857.9699999999999,0.07293744990940426,0.024101883166068414,-2315,1465,465,1690.0,-453,-98,-100.0,10010.670000000006,23651.0,-17.66999999999996,-0.03396816936716232,-1083,-1149,17,-1973.0,-1581,11,22.4,9.1,14.000000000000002,75.5,54.0,-3.3,14.899999999999999,False,0,-5381.907999999998,-322603.6,18.645999999999994,0.09011100380253724,1066.8000000000002,57.599999999999966,74.60000000000001,-11138.400000000001,238.4,-203.60000000000002,0.5686056952874607
978,36,005,018500,36005018500,185,Census Tract 185,G5020,S,412150,0,+40.8267039,-073.9074700,"POLYGON ((-73.911694 40.827759, -73.910307 40.828773, -73.909482 40.829592, -73.90895999999999 40.830226, -73.90772199999999 40.829823, -73.906571 40.829452, -73.905531 40.829104, -73.904506 40.830625, -73.904173 40.830521, -73.903846 40.83045, -73.90354099999999 40.830436, -73.902275 40.829637, -73.90239199999999 40.829463, -73.90346099999999 40.828533, -73.903852 40.828194, -73.904909 40.827277, -73.90508 40.827114, -73.904293 40.82692, -73.904922 40.825287, -73.90544199999999 40.824033, -73.905732 40.823337, -73.906457 40.821715, -73.907427 40.821945, -73.908418 40.822181, -73.907741 40.823815, -73.908709 40.824067, -73.91010899999999 40.824525, -73.91056999999999 40.824648, -73.91131 40.824849, -73.911794 40.826428, -73.911694 40.827759))",36005018500,-53237.47000000001,265812.0,-76.5100000000001,-0.15757290298347393,0.08370866569670286,-6521,6856,1724,-13694.0,-41,117,-651.0,28416.070000000007,-48621.99999999997,37.010000000000105,0.23557108244102973,3933,-1354,230,3657.0,725,-158,7.800000000000001,-5.3999999999999995,5.6,-1.1000000000000014,1.2999999999999972,0.0,-0.5999999999999996,False,0,-4059.7371428571387,-137820.57142857142,-109.6014285714285,-0.059709378922927395,694.0,336.4285714285714,45.28571428571428,-6540.428571428572,72.85714285714288,-162.85714285714283,0.7744934126329948
979,36,005,005002,36005005002,50.02,Census Tract 50.02,G5020,S,113902,0,+40.8273629,-073.8784350,"POLYGON ((-73.881046 40.828432, -73.880112 40.828511, -73.879171 40.828582, -73.878703 40.828621, -73.878235 40.82866, -73.87729899999999 40.828742, -73.876402 40.82897699999999, -73.875871 40.826698, -73.87580199999999 40.826402, -73.87672499999999 40.82627799999999, -73.87765499999999 40.826151, -73.87857699999999 40.82603, -73.87950099999999 40.825905, -73.880427 40.82577999999999, -73.881046 40.828432))",36005005002,-4423.830000000002,523122.0,601.49,0.07309955557803988,-0.03885344763579357,-2478,4800,1682,-3479.0,486,-26,39.0,3697.2500000000036,8328.0,-78.57,-0.04582158042776835,431,-290,14,3583.0,-18,-213,-21.800000000000004,-8.4,-12.399999999999999,0.3999999999999915,4.5,0.0,-2.8000000000000007,False,0,7139.190000000006,-12408.749999999985,0.16750000000010346,-0.036935883510768784,2351.25,-552.25,99.0,-651.0,833.0,14.0,0.3262611773598024
